code,name,type,parent_code,sort_order
24670,Xã Đắk Mil,COMMUNE,68,2447
24678,Xã Đắk Sắk,COMMUNE,68,2448
24697,Xã Nam Đà,COMMUNE,68,2449
24688,Xã Krông Nô,COMMUNE,68,2450
24703,Xã Nâm Nung,COMMUNE,68,2451
24712,Xã Quảng Phú,COMMUNE,68,2452
24718,Xã Đắk song,COMMUNE,68,2453
24717,Xã Đức An,COMMUNE,68,2454
24722,Xã Thuận Hạnh,COMMUNE,68,2455
24730,Xã Trường Xuân,COMMUNE,68,2456
24637,Xã Tà Đùng,COMMUNE,68,2457
24631,Xã Quảng Khê,COMMUNE,68,2458
24748,Xã Quảng Tân,COMMUNE,68,2459
24739,Xã Tuy Đức,COMMUNE,68,2460
24733,Xã Kiến Đức,COMMUNE,68,2461
24751,Xã Nhân Cơ,COMMUNE,68,2462
24760,Xã Quảng Tín,COMMUNE,68,2463
24985,Xã Ninh Gia,COMMUNE,68,2464
24620,Xã Quảng Hòa,COMMUNE,68,2465
24616,Xã Quảng Sơn,COMMUNE,68,2466
24736,Xã Quảng Trực,COMMUNE,68,2467
26068,Phường Biên Hòa,WARD,75,2468
26041,Phường Trấn Biên,WARD,75,2469
26017,Phường Tam Hiệp,WARD,75,2470
26020,Phường Long Bình,WARD,75,2471
25993,Phường Trảng Dài,WARD,75,2472
26005,Phường Hố Nai,WARD,75,2473
26380,Phường Long Hưng,WARD,75,2474
26491,Xã Đại Phước,COMMUNE,75,2475
26485,Xã Nhơn Trạch,COMMUNE,75,2476
26503,Xã Phước An,COMMUNE,75,2477
26422,Xã Phước Thái,COMMUNE,75,2478
26413,Xã Long Phước,COMMUNE,75,2479
26389,Xã Bình An,COMMUNE,75,2480
26368,Xã Long Thành,COMMUNE,75,2481
26383,Xã An Phước,COMMUNE,75,2482
26296,Xã An Viễn,COMMUNE,75,2483
26278,Xã Bình Minh,COMMUNE,75,2484
26248,Xã Trảng Bom,COMMUNE,75,2485
26254,Xã Bàu Hàm,COMMUNE,75,2486
26281,Xã Hưng Thịnh,COMMUNE,75,2487
26326,Xã Dầu Giây,COMMUNE,75,2488
26311,Xã Gia Kiệm,COMMUNE,75,2489
26299,Xã Thống Nhất,COMMUNE,75,2490
26089,Phường Bình Lộc,WARD,75,2491
26098,Phường Bảo Vinh,WARD,75,2492
26104,Phường Xuân Lập,WARD,75,2493
26080,Phường Long Khánh,WARD,75,2494
26113,Phường Hàng Gòn,WARD,75,2495
26329,Xã Xuân Quế,COMMUNE,75,2496
26347,Xã Xuân Đường,COMMUNE,75,2497
26341,Xã Cẩm Mỹ,COMMUNE,75,2498
26362,Xã Sông Ray,COMMUNE,75,2499
26359,Xã Xuân Đông,COMMUNE,75,2500
26461,Xã Xuân Định,COMMUNE,75,2501
26458,Xã Xuân Phú,COMMUNE,75,2502
26425,Xã Xuân Lộc,COMMUNE,75,2503
26446,Xã Xuân Hòa,COMMUNE,75,2504
26434,Xã Xuân Thành,COMMUNE,75,2505
26428,Xã Xuân Bắc,COMMUNE,75,2506
26227,Xã La Ngà,COMMUNE,75,2507
26206,Xã Định Quán,COMMUNE,75,2508
26215,Xã Phú Vinh,COMMUNE,75,2509
26221,Xã Phú Hòa,COMMUNE,75,2510
26134,Xã Tà Lài,COMMUNE,75,2511
26122,Xã Nam Cát Tiên,COMMUNE,75,2512
26116,Xã Tân Phú,COMMUNE,75,2513
26158,Xã Phú Lâm,COMMUNE,75,2514
26170,Xã Trị An,COMMUNE,75,2515
26179,Xã Tân An,COMMUNE,75,2516
26188,Phường Tân Triều,WARD,75,2517
25441,Phường Minh Hưng,WARD,75,2518
25432,Phường Chơn Thành,WARD,75,2519
25453,Xã Nha Bích,COMMUNE,75,2520
25351,Xã Tân Quan,COMMUNE,75,2521
25345,Xã Tân Hưng,COMMUNE,75,2522
25357,Xã Tân Khai,COMMUNE,75,2523
25349,Xã Minh Đức,COMMUNE,75,2524
25326,Phường Bình Long,WARD,75,2525
25336,Phường An Lộc,WARD,75,2526
25294,Xã Lộc Thành,COMMUNE,75,2527
25270,Xã Lộc Ninh,COMMUNE,75,2528
25303,Xã Lộc Hưng,COMMUNE,75,2529
25279,Xã Lộc Tấn,COMMUNE,75,2530
25280,Xã Lộc Thạnh,COMMUNE,75,2531
25292,Xã Lộc Quang,COMMUNE,75,2532
25318,Xã Tân Tiến,COMMUNE,75,2533
25308,Xã Thiện Hưng,COMMUNE,75,2534
25309,Xã Hưng Phước,COMMUNE,75,2535
25267,Xã Phú Nghĩa,COMMUNE,75,2536
25231,Xã Đa Kia,COMMUNE,75,2537
25220,Phường Phước Bình,WARD,75,2538
25217,Phường Phước Long,WARD,75,2539
25246,Xã Bình Tân,COMMUNE,75,2540
25255,Xã Long Hà,COMMUNE,75,2541
25264,Xã Phú Riềng,COMMUNE,75,2542
25261,Xã Phú Trung,COMMUNE,75,2543
25210,Phường Đồng Xoài,WARD,75,2544
25195,Phường Bình Phước,WARD,75,2545
25387,Xã Thuận Lợi,COMMUNE,75,2546
25390,Xã Đồng Tâm,COMMUNE,75,2547
25378,Xã Tân Lợi,COMMUNE,75,2548
25363,Xã Đồng Phú,COMMUNE,75,2549
25420,Xã Phước Sơn,COMMUNE,75,2550
25417,Xã Nghĩa Trung,COMMUNE,75,2551
25396,Xã Bù Đăng,COMMUNE,75,2552
25402,Xã Thọ Sơn,COMMUNE,75,2553
25399,Xã Đak Nhau,COMMUNE,75,2554
25405,Xã Bom Bo,COMMUNE,75,2555
26374,Phường Tam Phước,WARD,75,2556
26377,Phường Phước Tân,WARD,75,2557
26209,Xã Thanh Sơn,COMMUNE,75,2558
26119,Xã Đak Lua,COMMUNE,75,2559
26173,Xã Phú Lý,COMMUNE,75,2560
25222,Xã Bù Gia Mập,COMMUNE,75,2561
25225,Xã Đăk Ơ,COMMUNE,75,2562
26506,Phường Vũng Tàu,WARD,79,2563
26526,Phường Tam Thắng,WARD,79,2564
26536,Phường  Rạch Dừa,WARD,79,2565
26542,Phường Phước Thắng,WARD,79,2566
26560,Phường Bà Rịa,WARD,79,2567
26566,Phường Long Hương,WARD,79,2568
26704,Phường Phú Mỹ,WARD,79,2569
26572,Phường Tam Long,WARD,79,2570
26725,Phường Tân Thành,WARD,79,2571
26713,Phường Tân Phước,WARD,79,2572
26710,Phường Tân Hải,WARD,79,2573
26728,Xã Châu Pha,COMMUNE,79,2574
26575,Xã Ngãi Giao,COMMUNE,79,2575
26590,Xã Bình Giã,COMMUNE,79,2576
26608,Xã Kim Long,COMMUNE,79,2577
26596,Xã Châu Đức,COMMUNE,79,2578
26584,Xã Xuân Sơn,COMMUNE,79,2579
26617,Xã Nghĩa Thành,COMMUNE,79,2580
26620,Xã Hồ Tràm,COMMUNE,79,2581
26632,Xã Xuyên Mộc,COMMUNE,79,2582
26641,Xã Hòa Hội,COMMUNE,79,2583
26638,Xã Bàu Lâm,COMMUNE,79,2584
26686,Xã Phước Hải,COMMUNE,79,2585
26662,Xã Long Hải,COMMUNE,79,2586
26680,Xã Đất Đỏ,COMMUNE,79,2587
26659,Xã Long Điền,COMMUNE,79,2588
26732,Đặc khu Côn Đảo,SPECIAL_ZONE,79,2589
25951,Phường Đông Hòa,WARD,79,2590
25942,Phường Dĩ An,WARD,79,2591
25945,Phường Tân Đông Hiệp,WARD,79,2592
25978,Phường Thuận An,WARD,79,2593
25969,Phường Thuận Giao,WARD,79,2594
25987,Phường Bình Hòa,WARD,79,2595
25966,Phường Lái Thiêu,WARD,79,2596
25975,Phường An Phú,WARD,79,2597
25760,Phường Bình Dương,WARD,79,2598
25771,Phường Chánh Hiệp,WARD,79,2599
25747,Phường Thủ Dầu Một,WARD,79,2600
25750,Phường Phú Lợi,WARD,79,2601
25912,Phường Vĩnh Tân,WARD,79,2602
25915,Phường Bình Cơ,WARD,79,2603
25888,Phường Tân Uyên,WARD,79,2604
25920,Phường Tân Hiệp,WARD,79,2605
25891,Phường Tân Khánh,WARD,79,2606
25849,Phường Hòa Lợi,WARD,79,2607
25768,Phường Phú An,WARD,79,2608
25843,Phường Tây Nam,WARD,79,2609
25840,Phường Long Nguyên,WARD,79,2610
25813,Phường Bến Cát,WARD,79,2611
25837,Phường Chánh Phú Hòa,WARD,79,2612
25906,Xã Bắc Tân Uyên,COMMUNE,79,2613
25909,Xã Thường Tân,COMMUNE,79,2614
25867,Xã An Long,COMMUNE,79,2615
25864,Xã Phước Thành,COMMUNE,79,2616
25882,Xã Phước Hòa,COMMUNE,79,2617
25858,Xã Phú Giáo,COMMUNE,79,2618
25819,Xã Trừ Văn Thố,COMMUNE,79,2619
25822,Xã Bàu Bàng,COMMUNE,79,2620
25780,Xã Minh Thạnh,COMMUNE,79,2621
25792,Xã Long Hòa,COMMUNE,79,2622
25777,Xã Dầu Tiếng,COMMUNE,79,2623
25807,Xã Thanh An,COMMUNE,79,2624
26740,Phường Sài Gòn,WARD,79,2625
26737,Phường Tân Định,WARD,79,2626
26743,Phường Bến Thành,WARD,79,2627
26758,Phường Cầu Ông Lãnh,WARD,79,2628
27160,Phường Bàn Cờ,WARD,79,2629
27139,Phường Xuân Hòa,WARD,79,2630
27142,Phường Nhiêu Lộc,WARD,79,2631
27259,Phường Xóm Chiếu,WARD,79,2632
27265,Phường Khánh Hội,WARD,79,2633
27286,Phường Vĩnh Hội,WARD,79,2634
27301,Phường Chợ Quán,WARD,79,2635
27316,Phường An Đông,WARD,79,2636
27343,Phường Chợ Lớn,WARD,79,2637
27367,Phường Bình Tây,WARD,79,2638
27373,Phường Bình Tiên,WARD,79,2639
27385,Phường Bình Phú,WARD,79,2640
27349,Phường Phú Lâm,WARD,79,2641
27478,Phường Tân Thuận,WARD,79,2642
27484,Phường Phú Thuận,WARD,79,2643
27487,Phường Tân Mỹ,WARD,79,2644
27475,Phường Tân Hưng,WARD,79,2645
27418,Phường Chánh Hưng,WARD,79,2646
27427,Phường Phú Định,WARD,79,2647
27424,Phường Bình Đông,WARD,79,2648
27169,Phường Diên Hồng,WARD,79,2649
27190,Phường Vườn Lài,WARD,79,2650
27163,Phường Hòa Hưng,WARD,79,2651
27238,Phường Minh Phụng,WARD,79,2652
27232,Phường Bình Thới,WARD,79,2653
27211,Phường Hòa Bình,WARD,79,2654
27226,Phường Phú Thọ,WARD,79,2655
26791,Phường Đông Hưng Thuận,WARD,79,2656
26785,Phường Trung Mỹ Tây,WARD,79,2657
26782,Phường Tân Thới Hiệp,WARD,79,2658
26773,Phường Thới An,WARD,79,2659
26767,Phường An Phú Đông,WARD,79,2660
27460,Phường An Lạc,WARD,79,2661
27457,Phường Tân Tạo,WARD,79,2662
27442,Phường Bình Tân,WARD,79,2663
27448,Phường Bình Trị Đông,WARD,79,2664
27439,Phường Bình Hưng Hòa,WARD,79,2665
26944,Phường Gia Định,WARD,79,2666
26929,Phường Bình Thạnh,WARD,79,2667
26905,Phường Bình Lợi Trung,WARD,79,2668
26956,Phường Thạnh Mỹ Tây,WARD,79,2669
26911,Phường Bình Quới,WARD,79,2670
26902,Phường Hạnh Thông,WARD,79,2671
26887,Phường  An Nhơn,WARD,79,2672
26884,Phường Gò Vấp,WARD,79,2673
26878,Phường An Hội Đông,WARD,79,2674
26899,Phường Thông Tây Hội,WARD,79,2675
26882,Phường An Hội Tây,WARD,79,2676
27043,Phường Đức Nhuận,WARD,79,2677
27058,Phường Cầu Kiệu,WARD,79,2678
27073,Phường Phú Nhuận,WARD,79,2679
26977,Phường Tân Sơn Hòa,WARD,79,2680
26968,Phường Tân Sơn Nhất,WARD,79,2681
26995,Phường Tân Hòa,WARD,79,2682
26983,Phường Bảy Hiền,WARD,79,2683
27004,Phường Tân Bình,WARD,79,2684
27007,Phường Tân Sơn,WARD,79,2685
27013,Phường Tây Thạnh,WARD,79,2686
27010,Phường Tân Sơn Nhì,WARD,79,2687
27022,Phường Phú Thọ Hòa,WARD,79,2688
27031,Phường Tân Phú,WARD,79,2689
27028,Phường Phú Thạnh,WARD,79,2690
26812,Phường Hiệp Bình,WARD,79,2691
26824,Phường Thủ Đức,WARD,79,2692
26797,Phường Tam Bình,WARD,79,2693
26794,Phường Linh Xuân,WARD,79,2694
26842,Phường Tăng Nhơn Phú,WARD,79,2695
26833,Phường Long Bình,WARD,79,2696
26857,Phường Long Phước,WARD,79,2697
26860,Phường Long Trường,WARD,79,2698
27112,Phường Cát Lái,WARD,79,2699
27097,Phường Bình Trưng,WARD,79,2700
26848,Phường Phước Long,WARD,79,2701
27118,Phường An Khánh,WARD,79,2702
27601,Xã Vĩnh Lộc,COMMUNE,79,2703
27604,Xã Tân Vĩnh Lộc,COMMUNE,79,2704
27610,Xã Bình Lợi,COMMUNE,79,2705
27595,Xã Tân Nhựt,COMMUNE,79,2706
27637,Xã Bình Chánh,COMMUNE,79,2707
27628,Xã Hưng Long,COMMUNE,79,2708
27619,Xã Bình Hưng,COMMUNE,79,2709
27667,Xã Bình Khánh,COMMUNE,79,2710
27673,Xã An Thới Đông,COMMUNE,79,2711
27664,Xã Cần Giờ,COMMUNE,79,2712
27553,Xã Củ Chi,COMMUNE,79,2713
27496,Xã Tân An Hội,COMMUNE,79,2714
27526,Xã Thái Mỹ,COMMUNE,79,2715
27508,Xã An Nhơn Tây,COMMUNE,79,2716
27511,Xã Nhuận Đức,COMMUNE,79,2717
27541,Xã Phú Hòa Đông,COMMUNE,79,2718
27544,Xã Bình Mỹ,COMMUNE,79,2719
27568,Xã Đông Thạnh,COMMUNE,79,2720
27559,Xã Hóc Môn,COMMUNE,79,2721
27577,Xã Xuân Thới Sơn,COMMUNE,79,2722
27592,Xã Bà Điểm,COMMUNE,79,2723
27655,Xã Nhà Bè,COMMUNE,79,2724
27658,Xã Hiệp Phước,COMMUNE,79,2725
26545,Xã Long Sơn,COMMUNE,79,2726
26647,Xã Hòa Hiệp,COMMUNE,79,2727
26656,Xã Bình Châu,COMMUNE,79,2728
25846,Phường Thới Hòa,WARD,79,2729
27676,Xã Thạnh An,COMMUNE,79,2730
27727,Xã Hưng Điền,COMMUNE,80,2731
27736,Xã Vĩnh Thạnh,COMMUNE,80,2732
27721,Xã Tân Hưng,COMMUNE,80,2733
27748,Xã Vĩnh Châu,COMMUNE,80,2734
27775,Xã Tuyên Bình,COMMUNE,80,2735
27757,Xã Vĩnh Hưng,COMMUNE,80,2736
27763,Xã Khánh Hưng,COMMUNE,80,2737
27817,Xã Tuyên Thạnh,COMMUNE,80,2738
27793,Xã Bình Hiệp,COMMUNE,80,2739
27787,Phường Kiến Tường,WARD,80,2740
27811,Xã Bình Hoà,COMMUNE,80,2741
27823,Xã Mộc Hoá,COMMUNE,80,2742
27841,Xã Hậu Thạnh,COMMUNE,80,2743
27838,Xã Nhơn Hòa Lập,COMMUNE,80,2744
27856,Xã Nhơn Ninh,COMMUNE,80,2745
27826,Xã Tân Thạnh,COMMUNE,80,2746
27868,Xã Bình Thành,COMMUNE,80,2747
27877,Xã Thạnh Phước,COMMUNE,80,2748
27865,Xã Thạnh Hóa,COMMUNE,80,2749
27889,Xã Tân Tây,COMMUNE,80,2750
28036,Xã Thủ Thừa,COMMUNE,80,2751
28066,Xã Mỹ An,COMMUNE,80,2752
28051,Xã Mỹ Thạnh,COMMUNE,80,2753
28072,Xã Tân Long,COMMUNE,80,2754
27907,Xã Mỹ Quý,COMMUNE,80,2755
27898,Xã Đông Thành,COMMUNE,80,2756
27925,Xã Đức Huệ,COMMUNE,80,2757
27943,Xã An Ninh,COMMUNE,80,2758
27952,Xã Hiệp Hoà,COMMUNE,80,2759
27931,Xã Hậu Nghĩa,COMMUNE,80,2760
27979,Xã Hoà Khánh,COMMUNE,80,2761
27964,Xã Đức Lập,COMMUNE,80,2762
27976,Xã Mỹ Hạnh,COMMUNE,80,2763
27937,Xã Đức Hòa,COMMUNE,80,2764
27994,Xã Thạnh Lợi,COMMUNE,80,2765
28015,Xã Bình Đức,COMMUNE,80,2766
28003,Xã Lương Hoà,COMMUNE,80,2767
27991,Xã Bến Lức,COMMUNE,80,2768
28018,Xã Mỹ Yên,COMMUNE,80,2769
28126,Xã Long Cang,COMMUNE,80,2770
28114,Xã Rạch Kiến,COMMUNE,80,2771
28132,Xã Mỹ Lệ,COMMUNE,80,2772
28138,Xã Tân Lân,COMMUNE,80,2773
28108,Xã Cần Đước,COMMUNE,80,2774
28144,Xã Long Hựu,COMMUNE,80,2775
28165,Xã Phước Lý,COMMUNE,80,2776
28177,Xã Mỹ Lộc,COMMUNE,80,2777
28159,Xã Cần Giuộc,COMMUNE,80,2778
28201,Xã Phước Vĩnh Tây,COMMUNE,80,2779
28207,Xã Tân Tập,COMMUNE,80,2780
28093,Xã Vàm Cỏ,COMMUNE,80,2781
28075,Xã Tân Trụ,COMMUNE,80,2782
28087,Xã Nhựt Tảo,COMMUNE,80,2783
28225,Xã Thuận Mỹ,COMMUNE,80,2784
28243,Xã An Lục Long,COMMUNE,80,2785
28210,Xã Tầm Vu,COMMUNE,80,2786
28222,Xã Vĩnh Công,COMMUNE,80,2787
27694,Phường Long An,WARD,80,2788
27712,Phường Tân An,WARD,80,2789
27715,Phường Khánh Hậu,WARD,80,2790
25459,Phường Tân Ninh,WARD,80,2791
25480,Phường Bình Minh,WARD,80,2792
25567,Phường Ninh Thạnh,WARD,80,2793
25630,Phường Long Hoa,WARD,80,2794
25645,Phường Hoà Thành,WARD,80,2795
25633,Phường Thanh Điền,WARD,80,2796
25708,Phường Trảng Bàng,WARD,80,2797
25732,Phường An Tịnh,WARD,80,2798
25654,Phường Gò Dầu,WARD,80,2799
25672,Phường Gia Lộc,WARD,80,2800
25711,Xã Hưng Thuận,COMMUNE,80,2801
25729,Xã Phước Chỉ,COMMUNE,80,2802
25657,Xã Thạnh Đức,COMMUNE,80,2803
25663,Xã Phước Thạnh,COMMUNE,80,2804
25666,Xã Truông Mít,COMMUNE,80,2805
25579,Xã Lộc Ninh,COMMUNE,80,2806
25573,Xã Cầu Khởi,COMMUNE,80,2807
25552,Xã Dương Minh Châu,COMMUNE,80,2808
25522,Xã Tân Đông,COMMUNE,80,2809
25516,Xã Tân Châu,COMMUNE,80,2810
25549,Xã Tân Phú,COMMUNE,80,2811
25525,Xã Tân Hội,COMMUNE,80,2812
25534,Xã Tân Thành,COMMUNE,80,2813
25531,Xã Tân Hòa,COMMUNE,80,2814
25489,Xã Tân Lập,COMMUNE,80,2815
25486,Xã Tân Biên,COMMUNE,80,2816
25498,Xã Thạnh Bình,COMMUNE,80,2817
25510,Xã Trà Vong,COMMUNE,80,2818
25591,Xã Phước Vinh,COMMUNE,80,2819
25606,Xã Hoà Hội,COMMUNE,80,2820
25621,Xã Ninh Điền,COMMUNE,80,2821
25585,Xã Châu Thành,COMMUNE,80,2822
25588,Xã Hảo Đước,COMMUNE,80,2823
25684,Xã Long Chữ,COMMUNE,80,2824
25702,Xã Long Thuận,COMMUNE,80,2825
25681,Xã Bến Cầu,COMMUNE,80,2826
28261,Phường Mỹ Tho,WARD,82,2827
28249,Phường Đạo Thạnh,WARD,82,2828
28273,Phường Mỹ Phong,WARD,82,2829
28270,Phường Thới Sơn,WARD,82,2830
28285,Phường Trung An,WARD,82,2831
28306,Phường Gò Công,WARD,82,2832
28297,Phường Long Thuận,WARD,82,2833
28729,Phường Sơn Qui,WARD,82,2834
28315,Phường Bình Xuân,WARD,82,2835
28435,Phường Mỹ Phước Tây,WARD,82,2836
28436,Phường Thanh Hòa,WARD,82,2837
28439,Phường Cai Lậy,WARD,82,2838
28477,Phường Nhị Quý,WARD,82,2839
28468,Xã Tân Phú,COMMUNE,82,2840
28426,Xã Thanh Hưng,COMMUNE,82,2841
28429,Xã An Hữu,COMMUNE,82,2842
28414,Xã Mỹ Lợi,COMMUNE,82,2843
28405,Xã Mỹ Đức Tây,COMMUNE,82,2844
28378,Xã Mỹ Thiện,COMMUNE,82,2845
28366,Xã Hậu Mỹ,COMMUNE,82,2846
28393,Xã Hội Cư,COMMUNE,82,2847
28360,Xã Cái Bè,COMMUNE,82,2848
28471,Xã Bình Phú,COMMUNE,82,2849
28501,Xã Hiệp Đức,COMMUNE,82,2850
28516,Xã Ngũ Hiệp,COMMUNE,82,2851
28504,Xã Long Tiên,COMMUNE,82,2852
28456,Xã Mỹ Thành,COMMUNE,82,2853
28444,Xã Thạnh Phú,COMMUNE,82,2854
28321,Xã Tân Phước 1,COMMUNE,82,2855
28327,Xã Tân Phước 2,COMMUNE,82,2856
28345,Xã Tân Phước 3,COMMUNE,82,2857
28336,Xã Hưng Thạnh,COMMUNE,82,2858
28525,Xã Tân Hương,COMMUNE,82,2859
28519,Xã Châu Thành,COMMUNE,82,2860
28537,Xã Long Hưng,COMMUNE,82,2861
28543,Xã Long Định,COMMUNE,82,2862
28576,Xã Vĩnh Kim,COMMUNE,82,2863
28582,Xã Kim Sơn,COMMUNE,82,2864
28564,Xã Bình Trưng,COMMUNE,82,2865
28603,Xã Mỹ Tịnh An,COMMUNE,82,2866
28615,Xã Lương Hòa Lạc,COMMUNE,82,2867
28627,Xã Tân Thuận Bình,COMMUNE,82,2868
28594,Xã Chợ Gạo,COMMUNE,82,2869
28633,Xã An Thạnh Thủy,COMMUNE,82,2870
28648,Xã Bình Ninh,COMMUNE,82,2871
28651,Xã Vĩnh Bình,COMMUNE,82,2872
28660,Xã Đồng Sơn,COMMUNE,82,2873
28663,Xã Phú Thành,COMMUNE,82,2874
28687,Xã Long Bình,COMMUNE,82,2875
28678,Xã Vĩnh Hựu,COMMUNE,82,2876
28747,Xã Gò Công Đông,COMMUNE,82,2877
28738,Xã Tân Điền,COMMUNE,82,2878
28702,Xã Tân Hòa,COMMUNE,82,2879
28723,Xã Tân Đông,COMMUNE,82,2880
28720,Xã Gia Thuận,COMMUNE,82,2881
28693,Xã Tân Thới,COMMUNE,82,2882
28696,Xã Tân Phú Đông,COMMUNE,82,2883
29926,Xã Tân Hồng,COMMUNE,82,2884
29938,Xã Tân Thành,COMMUNE,82,2885
29929,Xã Tân Hộ Cơ,COMMUNE,82,2886
29944,Xã An Phước,COMMUNE,82,2887
29954,Phường An Bình,WARD,82,2888
29955,Phường Hồng Ngự,WARD,82,2889
29978,Phường Thường Lạc,WARD,82,2890
29971,Xã Thường Phước,COMMUNE,82,2891
29983,Xã Long Khánh,COMMUNE,82,2892
29992,Xã Long Phú Thuận,COMMUNE,82,2893
30019,Xã An Hòa,COMMUNE,82,2894
30010,Xã Tam Nông,COMMUNE,82,2895
30034,Xã Phú Thọ,COMMUNE,82,2896
30001,Xã Tràm Chim,COMMUNE,82,2897
30025,Xã Phú Cường,COMMUNE,82,2898
30028,Xã An Long,COMMUNE,82,2899
30130,Xã Thanh Bình,COMMUNE,82,2900
30157,Xã Tân Thạnh,COMMUNE,82,2901
30163,Xã Bình Thành,COMMUNE,82,2902
30154,Xã Tân Long,COMMUNE,82,2903
30037,Xã Tháp Mười,COMMUNE,82,2904
30073,Xã Thanh Mỹ,COMMUNE,82,2905
30055,Xã Mỹ Quí,COMMUNE,82,2906
30061,Xã Đốc Binh Kiều,COMMUNE,82,2907
30046,Xã Trường Xuân,COMMUNE,82,2908
30043,Xã Phương Thịnh,COMMUNE,82,2909
30088,Xã Phong Mỹ,COMMUNE,82,2910
30085,Xã Ba Sao,COMMUNE,82,2911
30076,Xã Mỹ Thọ,COMMUNE,82,2912
30118,Xã Bình Hàng Trung,COMMUNE,82,2913
30112,Xã Mỹ Hiệp,COMMUNE,82,2914
29869,Phường Cao Lãnh,WARD,82,2915
29884,Phường Mỹ Ngãi,WARD,82,2916
29888,Phường Mỹ Trà,WARD,82,2917
30178,Xã Mỹ An Hưng,COMMUNE,82,2918
30184,Xã Tân Khánh Trung,COMMUNE,82,2919
30169,Xã Lấp Vò,COMMUNE,82,2920
30226,Xã Lai Vung,COMMUNE,82,2921
30208,Xã Hòa Long,COMMUNE,82,2922
30235,Xã Phong Hòa,COMMUNE,82,2923
29905,Phường Sa Đéc,WARD,82,2924
30214,Xã Tân Dương,COMMUNE,82,2925
30244,Xã Phú Hựu,COMMUNE,82,2926
30253,Xã Tân Nhuận Đông,COMMUNE,82,2927
30259,Xã Tân Phú Trung,COMMUNE,82,2928
29641,Xã Cái Nhum,COMMUNE,86,2929
29653,Xã Tân Long Hội,COMMUNE,86,2930
29623,Xã Nhơn Phú,COMMUNE,86,2931
29638,Xã Bình Phước,COMMUNE,86,2932
29584,Xã An Bình,COMMUNE,86,2933
29602,Xã Long Hồ,COMMUNE,86,2934
29611,Xã Phú Quới,COMMUNE,86,2935
29590,Phường Thanh Đức,WARD,86,2936
29551,Phường Long Châu,WARD,86,2937
29557,Phường Phước Hậu,WARD,86,2938
29593,Phường Tân Hạnh,WARD,86,2939
29566,Phường Tân Ngãi,WARD,86,2940
29677,Xã Quới Thiện,COMMUNE,86,2941
29659,Xã Trung Thành,COMMUNE,86,2942
29698,Xã Trung Ngãi,COMMUNE,86,2943
29668,Xã Quới An,COMMUNE,86,2944
29683,Xã Trung Hiệp,COMMUNE,86,2945
29701,Xã Hiếu Phụng,COMMUNE,86,2946
29713,Xã Hiếu Thành,COMMUNE,86,2947
29857,Xã Lục Sỹ Thành,COMMUNE,86,2948
29821,Xã Trà Ôn,COMMUNE,86,2949
29836,Xã Trà Côn,COMMUNE,86,2950
29845,Xã Vĩnh Xuân,COMMUNE,86,2951
29830,Xã Hòa Bình,COMMUNE,86,2952
29734,Xã Hòa Hiệp,COMMUNE,86,2953
29719,Xã Tam Bình,COMMUNE,86,2954
29767,Xã Ngãi Tứ,COMMUNE,86,2955
29752,Xã Song Phú,COMMUNE,86,2956
29728,Xã Cái Ngang,COMMUNE,86,2957
29800,Xã Tân Quới,COMMUNE,86,2958
29785,Xã Tân Lược,COMMUNE,86,2959
29788,Xã Mỹ Thuận,COMMUNE,86,2960
29771,Phường Bình Minh,WARD,86,2961
29770,Phường Cái Vồn,WARD,86,2962
29812,Phường Đông Thành,WARD,86,2963
29263,Phường Long Đức,WARD,86,2964
29242,Phường Trà Vinh,WARD,86,2965
29254,Phường Nguyệt Hóa,WARD,86,2966
29398,Phường Hòa Thuận,WARD,86,2967
29275,Xã An Trường,COMMUNE,86,2968
29278,Xã Tân An,COMMUNE,86,2969
29266,Xã Càng Long,COMMUNE,86,2970
29302,Xã Nhị Long,COMMUNE,86,2971
29287,Xã Bình Phú,COMMUNE,86,2972
29386,Xã Song Lộc,COMMUNE,86,2973
29374,Xã Châu Thành,COMMUNE,86,2974
29407,Xã Hưng Mỹ,COMMUNE,86,2975
29410,Xã Hòa Minh,COMMUNE,86,2976
29413,Xã Long Hòa,COMMUNE,86,2977
29308,Xã Cầu Kè,COMMUNE,86,2978
29329,Xã Phong Thạnh,COMMUNE,86,2979
29317,Xã An Phú Tân,COMMUNE,86,2980
29335,Xã Tam Ngãi,COMMUNE,86,2981
29371,Xã Tân Hòa,COMMUNE,86,2982
29362,Xã Hùng Hòa,COMMUNE,86,2983
29341,Xã Tiểu Cần,COMMUNE,86,2984
29365,Xã Tập Ngãi,COMMUNE,86,2985
29419,Xã Mỹ Long,COMMUNE,86,2986
29431,Xã Vinh Kim,COMMUNE,86,2987
29416,Xã Cầu Ngang,COMMUNE,86,2988
29446,Xã Nhị Trường,COMMUNE,86,2989
29455,Xã Hiệp Mỹ,COMMUNE,86,2990
29476,Xã Lưu Nghiệp Anh,COMMUNE,86,2991
29491,Xã Đại An,COMMUNE,86,2992
29489,Xã Hàm Giang,COMMUNE,86,2993
29461,Xã Trà Cú,COMMUNE,86,2994
29506,Xã Long Hiệp,COMMUNE,86,2995
29467,Xã Tập Sơn,COMMUNE,86,2996
29512,Phường Duyên Hải,WARD,86,2997
29516,Phường Trường Long Hòa,WARD,86,2998
29518,Xã Long Hữu,COMMUNE,86,2999
